date,Unnamed: 0,open,high,low,close,volume,past_ret_1h,past_ret_2h,past_ret_4h,past_ret_8h,past_ret_16h,forward regime,probability,0.6 percent prediction,1 percent prediction,1.5 percent prediction,vix,dxy
2025-06-02 00:00:00,683,3312.74,3315.8,3308.5,3310.26,137,0.0005014711835322,-0.0065886063330373,-0.0047277253146278,-0.0065100626536889,-0.0046461607245352,range,,,,,18.36,121.1881
2025-06-02 01:00:00,684,3310.27,3314.26,3303.42,3310.47,162,-6.343510136008756e-05,0.0004380042712968,-0.0064250695520575,-0.0050415801985819,-0.0044736850054524,upward,93.0,-1.0,-1.0,1.0,18.36,121.1881
2025-06-02 02:00:00,685,3311.03,3313.64,3301.8,3303.41,159,0.0021371855143623,0.0020736148404225,-0.0045286537244847,-0.0037839686869023,-0.0024277943095165,upward,89.0,-1.0,-1.0,-1.0,18.36,121.1881
2025-06-02 03:00:00,686,3304.19,3311.32,3302.94,3307.71,155,-0.0012999930465489,0.0008344141415057,0.0012727838897605,-0.0041902101453876,-0.0037911425124935,upward,,,,,18.36,121.1881
2025-06-02 04:00:00,687,3306.91,3308.5,3303.29,3308.5,155,-0.000238778902826,-0.0015384615384615,0.0005319631252833,-0.0041982771648783,-0.0044310110321897,upward,83.0,-1.0,1.0,1.0,18.36,121.1881
2025-06-02 05:00:00,688,3308.8,3317.16,3307.31,3313.85,158,-0.0016144363806448,-0.0018528297901232,-0.0010199616759962,-0.007438477903345,-0.0028788267423087,upward,87.0,-1.0,1.0,1.0,18.36,121.1881
2025-06-02 06:00:00,689,3313.8,3324.46,3313.8,3323.6,159,-0.0029335660127572,-0.004543266337706,-0.006074738235648,-0.0105758815741966,-0.0135726320856902,upward,88.0,-1.0,1.0,1.0,18.36,121.1881
2025-06-02 07:00:00,690,3324.22,3344.39,3323.22,3343.59,154,-0.0059786038359966,-0.0088946312197369,-0.010730980772164,-0.0094718551018516,-0.0185040629981547,upward,96.0,-1.0,1.0,1.0,18.36,121.1881
2025-06-02 08:00:00,691,3345.3,3358.36,3342.11,3353.02,155,-0.0028123900245151,-0.0087741796947229,-0.013277582597181,-0.0127526826562321,-0.0191797245468264,range,,,,,18.36,121.1881
2025-06-02 09:00:00,692,3351.24,3355.74,3350.39,3352.16,153,0.0002565509999523,-0.0025565605460359,-0.0114284521025249,-0.0124367571953606,-0.0174156364851318,range,91.0,-1.0,1.0,1.0,18.36,121.1881
2025-06-02 10:00:00,693,3353.44,3353.44,3344.85,3348.13,154,0.0012036569667246,0.0014605167660752,-0.0073264777652003,-0.0133567095662355,-0.0170901368823791,upward,96.0,,,,18.36,121.1881
2025-06-02 11:00:00,694,3347.99,3351.16,3344.9,3348.4,156,-8.063552741610636e-05,0.0011229243817942,-0.0014365069884123,-0.0121520726317047,-0.0162913630390635,upward,99.0,1.0,1.0,1.0,18.36,121.1881
2025-06-02 12:00:00,695,3347.48,3359.29,3346.53,3356.13,155,-0.0023032480863375,-0.0023836978901293,-0.0009266625547877,-0.0141919413133579,-0.0183306367750951,upward,,,,,18.36,121.1881
2025-06-02 13:00:00,696,3357.49,3363.19,3353.1,3355.28,155,0.0002533320617057,-0.0020504995112181,-0.0009298776853199,-0.0123477027252569,-0.0196943325147231,upward,99.0,1.0,1.0,1.0,18.36,121.1881
2025-06-02 14:00:00,697,3357.27,3375.54,3351.75,3371.5,147,-0.0048109150229866,-0.0045588017203025,-0.0069316328043896,-0.0142073261159721,-0.0246329526916803,range,98.0,1.0,1.0,1.0,18.36,121.1881
2025-06-02 15:00:00,698,3372.97,3377.87,3369.86,3376.42,148,-0.001457164689227,-0.0062610694167194,-0.0082987306081588,-0.0097233164120577,-0.0191030736697448,range,96.0,1.0,1.0,1.0,18.36,121.1881
2025-06-02 16:00:00,699,3374.6,3378.41,3370.73,3373.44,156,0.0008833712767974,-0.0005750806298615,-0.0051312606715993,-0.0060531682792639,-0.0187286568013659,range,97.0,1.0,1.0,1.0,18.36,121.1881
2025-06-02 17:00:00,700,3374.37,3379.03,3369.35,3371.02,152,0.0007178836079286,0.0016018890424855,-0.0046692099127266,-0.0055947458039407,-0.0179619225041679,range,97.0,1.0,1.0,1.0,18.36,121.1881
2025-06-02 18:00:00,701,3371.48,3375.43,3370.91,3374.34,153,-0.0009838961100541,-0.0002667188250147,-0.0008416460700463,-0.0077674448929272,-0.0210204069536562,range,,,,,18.36,121.1881
2025-06-02 19:00:00,702,3373.92,3379.66,3370.76,3378.8,157,-0.001319995264591,-0.002302592636439,-0.000704392091867,-0.008997277139813,-0.0210400142062271,range,97.0,1.0,1.0,1.0,18.36,121.1881
2025-06-02 20:00:00,703,3379.37,3382.17,3377.4,3381.59,158,-0.0008250556690787,-0.0021439618640934,-0.0024101088541189,-0.0075290026289408,-0.0216140927788407,range,97.0,1.0,1.0,1.0,18.36,121.1881
2025-06-02 21:00:00,704,3380.85,3382.51,3378.21,3381.36,163,6.801996829675083e-05,-0.0007570918210424,-0.0030579411834291,-0.0077128729268696,-0.0199653393900679,range,,,,,18.36,121.1881
2025-06-02 22:00:00,705,3381.36,3381.36,3381.08,3381.08,2,8.281377548002844e-05,0.0001508393767672,-0.0019934458811976,-0.0028334141753522,-0.0170004850521134,range,97.0,1.0,1.0,1.0,18.36,121.1881
2025-06-02 23:00:00,706,3382.1,3390.94,3381.66,3389.58,161,-0.0025076853179449,-0.0024250792133537,-0.0031803350267584,-0.003882486915783,-0.0135680526790928,downward,96.0,1.0,1.0,1.0,18.36,121.1881
2025-06-03 00:00:00,707,3388.6,3390.51,3383.17,3387.26,169,0.0006849193743614,-0.0018244835058425,-0.0016739193330302,-0.0040799938593435,-0.0101084652491985,downward,94.0,1.0,1.0,1.0,17.69,121.4592
2025-06-03 01:00:00,708,3387.25,3388.02,3374.1,3376.07,173,0.0033145047347951,0.0040016942776659,0.0015669106387012,-0.0014958220653008,-0.0070821991250182,downward,93.0,1.0,-1.0,1.0,17.69,121.4592
2025-06-03 02:00:00,709,3372.08,3375.13,3363.55,3371.9,154,0.0012366914795811,0.0045552952341409,0.0027225006672795,0.0007236276283402,-0.0070494380023132,downward,94.0,1.0,-1.0,1.0,17.69,121.4592
2025-06-03 03:00:00,710,3371.29,3377.33,3364.61,3368.93,162,0.0008815855479336,0.0021193672768506,0.0061295426144205,0.0029297135885875,-0.0060939229963221,downward,92.0,1.0,-1.0,1.0,17.69,121.4592
2025-06-03 04:00:00,711,3370.24,3370.24,3359.1,3360.84,161,0.0024071363111601,0.0032908439556778,0.0078611299556063,0.006174051725164,-0.0014014353554469,range,94.0,1.0,-1.0,1.0,17.69,121.4592
2025-06-03 05:00:00,712,3361.43,3365.06,3359.45,3362.56,160,-0.0005115150361628,0.0018943899885801,0.0040177721735821,0.0055909783022458,-0.0021650171298057,range,90.0,1.0,-1.0,1.0,17.69,121.4592
2025-06-03 06:00:00,713,3362.7,3367.01,3356.5,3364.57,162,-0.0005974017482175,-0.0011086112044035,0.002178584484793,0.0049070163497861,0.0020596985647496,downward,93.0,1.0,-1.0,1.0,17.69,121.4592
2025-06-03 07:00:00,714,3365.01,3366.76,3351.21,3358.84,159,0.0017059461004393,0.0011075252170391,0.0030040132903024,0.0091519691322004,0.0052339498160078,range,95.0,1.0,-1.0,1.0,17.69,121.4592
2025-06-03 08:00:00,715,3361.02,3361.02,3352.49,3359.47,150,-0.0001875295805587,0.001518096604524,0.0004078024212152,0.0082721381646511,0.0041583940323921,range,93.0,1.0,-1.0,1.0,17.69,121.4592
2025-06-03 09:00:00,716,3360.11,3364.61,3359.47,3360.17,155,-0.000208322793192,-0.0003958133070648,0.0007112735367555,0.0047319034453614,0.0032290032944761,range,96.0,1.0,-1.0,1.0,17.69,121.4592
2025-06-03 10:00:00,717,3360.85,3361.98,3354.78,3356.12,157,0.0012067506525392,0.0009981764656805,0.0025177883985079,0.0047018580980418,0.0054288881208062,range,98.0,1.0,-1.0,1.0,17.69,121.4592
2025-06-03 11:00:00,718,3356.82,3358.29,3354.99,3355.31,156,0.0002414083944553,0.0014484503667322,0.0010520637437376,0.0040592374475085,0.0070008434392054,range,97.0,1.0,-1.0,1.0,17.69,121.4592
2025-06-03 12:00:00,719,3355.21,3360.3,3354.11,3358.84,153,-0.0010509580688571,-0.0008098033845018,0.0001875647544984,0.0005954436650748,0.0067731716902263,range,98.0,-1.0,-1.0,1.0,17.69,121.4592
2025-06-03 13:00:00,720,3359.18,3362.84,3350.41,3358.48,155,0.0001071913484671,-0.0009438793740025,0.0005032038303041,0.0012148352826277,0.0068126057025796,downward,97.0,1.0,-1.0,1.0,17.69,121.4592
2025-06-03 14:00:00,721,3358.68,3362.81,3341.23,3344.23,154,0.0042610705603383,0.0043687186587046,0.003555377471047,0.0060821175577039,0.011018978957787,range,98.0,1.0,-1.0,1.0,17.69,121.4592
2025-06-03 15:00:00,722,3342.2,3349.62,3333.65,3346.37,154,-0.0006394989197249,0.003618846690593,0.0026715515618416,0.0037264259481168,0.012912499215568,range,98.0,1.0,-1.0,1.0,17.69,121.4592
2025-06-03 16:00:00,723,3345.53,3351.37,3344.41,3349.66,156,-0.0009821892371165,-0.0016210600478854,0.0027405766555412,0.0029286554456273,0.0112250198527612,range,99.0,1.0,-1.0,1.0,17.69,121.4592
2025-06-03 17:00:00,724,3350.36,3353.19,3343.8,3348.17,156,0.000445019219454,-0.0005376071107501,0.0030792940621293,0.0035840474050004,0.0083329102166258,range,99.0,1.0,-1.0,1.0,17.69,121.4592
2025-06-03 18:00:00,725,3348.74,3354.28,3347.61,3352.62,157,-0.0013273201257523,-0.0008828915892645,-0.0025025204168679,0.0010439596494682,0.0057507262976419,range,99.0,1.0,-1.0,1.0,17.69,121.4592
2025-06-03 19:00:00,726,3353.01,3353.44,3349.0,3352.9,160,-8.350979748883436e-05,-0.0014107190790062,-0.0019475677771482,0.0007187807569566,0.0047809359062302,range,99.0,1.0,-1.0,1.0,17.69,121.4592
2025-06-03 20:00:00,727,3353.71,3355.18,3350.4,3352.18,159,0.0002147856022052,0.0001312578680141,-0.0007517496077179,0.0019867668203976,0.0025833934931895,range,99.0,1.0,-1.0,1.0,17.69,121.4592
2025-06-03 21:00:00,728,3351.28,3354.79,3351.28,3353.15,160,-0.0002892802290384,-7.45567600614061e-05,-0.0014851706604237,0.0015895501245097,0.0028063164487124,range,,,,,17.69,121.4592
2025-06-03 22:00:00,729,3353.15,3353.15,3353.1,3353.1,2,1.4911574364173674e-05,-0.000274372968298,-0.0001431511138946,-0.0026453132921773,0.0034207151591065,range,98.0,1.0,-1.0,1.0,17.69,121.4592
2025-06-03 23:00:00,730,3355.1,3358.12,3353.15,3357.02,168,-0.0011677023074035,-0.0011528081453193,-0.0012272789557404,-0.0031724565239409,0.0005421474998659,range,98.0,1.0,-1.0,1.0,17.69,121.4592
2025-06-04 00:00:00,731,3356.95,3361.03,3354.5,3359.71,168,-0.0008006643430534,-0.0019674317128561,-0.0022412648710752,-0.0029913296088055,-7.14347369267232e-05,range,97.0,1.0,1.0,1.0,17.61,121.0539
2025-06-04 01:00:00,732,3359.57,3359.57,3348.7,3350.1,167,0.0028685710874303,0.0020656099817915,0.0009104205844601,-0.0005761022059042,0.00300588042148,upward,98.0,1.0,1.0,1.0,17.61,121.0539
2025-06-04 02:00:00,733,3348.8,3371.74,3346.94,3370.68,155,-0.0061055929367367,-0.0032545361766764,-0.005215564811848,-0.0053579693118301,-0.0043196031661266,downward,95.0,1.0,1.0,1.0,17.61,121.0539
2025-06-04 03:00:00,734,3370.46,3372.31,3363.05,3365.39,157,0.0015718831992725,-0.004543307016423,-0.0024870817349549,-0.0037113083476209,-0.0029951952076876,downward,96.0,1.0,1.0,1.0,17.61,121.0539
2025-06-04 04:00:00,735,3364.8,3366.9,3358.56,3359.35,156,0.0017979668685905,0.0033726762617767,0.0001071635881941,-0.0021343414648666,-0.0001518150832749,range,96.0,1.0,1.0,1.0,17.61,121.0539
2025-06-04 05:00:00,736,3359.02,3360.96,3352.75,3354.75,157,0.0013711901035844,0.0031716223265518,-0.0013860943438408,-0.0004769356882032,0.0011118563231238,range,95.0,1.0,1.0,1.0,17.61,121.0539
2025-06-04 06:00:00,737,3354.66,3356.17,3347.91,3350.74,156,0.0011967505685313,0.0025695816446515,0.0059509242734441,0.0007043220303575,-0.0019428544142486,range,97.0,1.0,1.0,1.0,17.61,121.0539
2025-06-04 07:00:00,738,3350.69,3358.12,3349.49,3355.59,156,-0.0014453494020426,-0.00025032855623,0.0029204998226839,0.0004261545659629,-0.0027476539148109,range,95.0,1.0,1.0,1.0,17.61,121.0539
2025-06-04 08:00:00,739,3355.75,3364.68,3354.01,3354.91,157,0.0002026880005723,-0.0012429543564507,0.0013234334155014,0.0014307388275691,-0.0015648705926537,range,95.0,-1.0,1.0,1.0,17.61,121.0539
2025-06-04 09:00:00,740,3353.51,3363.68,3352.18,3362.86,154,-0.002364059163926,-0.0021618503297787,-0.002411637713137,-0.0037943892995843,-0.004368305549443,range,95.0,-1.0,1.0,1.0,17.61,121.0539
2025-06-04 10:00:00,741,3362.2,3364.51,3359.1,3362.94,156,-2.378870868935401e-05,-0.0023877916347005,-0.0036277780751367,0.0023015575657012,-0.0030687434209353,range,96.0,-1.0,1.0,1.0,17.61,121.0539
2025-06-04 11:00:00,742,3362.59,3363.36,3347.56,3351.29,153,0.0034762733156485,0.0034524019109059,0.0012830880049174,0.0042073350858922,0.0004804120204457,upward,94.0,-1.0,1.0,1.0,17.61,121.0539
2025-06-04 12:00:00,743,3350.93,3351.35,3344.49,3346.05,156,0.0015660256122891,0.0050477428609851,0.002647898268107,0.0039748360006575,0.0018320108784983,upward,89.0,-1.0,1.0,1.0,17.61,121.0539
2025-06-04 13:00:00,744,3346.62,3360.0,3345.31,3358.3,156,-0.0036476788851502,-0.0020873656314207,0.0013578298543905,-0.0010570824524313,-0.0015335139802876,upward,87.0,-1.0,1.0,1.0,17.61,121.0539
2025-06-04 14:00:00,745,3358.61,3361.77,3350.9,3352.66,152,0.0016822463357455,-0.0019715688438433,0.0030662220445856,-0.000572679603658,0.0001312390758383,upward,,,,,17.61,121.0539
2025-06-04 15:00:00,746,3352.57,3384.24,3352.57,3377.53,152,-0.0073633690892458,-0.0056935097541694,-0.0077689909490071,-0.0064958712431866,-0.0060724849224137,range,85.0,,,,17.61,121.0539
2025-06-04 16:00:00,747,3377.82,3378.55,3370.25,3371.3,156,0.0018479518286713,-0.005529024411948,-0.0074896924035238,-0.0048616260789607,-0.0034378429685878,range,88.0,1.0,1.0,-1.0,17.61,121.0539
2025-06-04 17:00:00,748,3371.97,3375.84,3369.9,3375.25,161,-0.0011702836826901,0.0006755055181097,-0.005021850233316,-0.0036708391970964,-0.0074512999037108,range,90.0,1.0,1.0,-1.0,17.61,121.0539
2025-06-04 18:00:00,749,3374.0,3380.65,3373.0,3378.91,157,-0.0010831895492924,-0.0022522055929278,-0.0077687775051717,-0.0047263762574321,-0.0024356967187643,range,83.0,1.0,1.0,-1.0,17.61,121.0539
2025-06-04 19:00:00,750,3379.26,3381.62,3374.96,3376.06,158,0.0008441793096094,-0.0002399246458889,0.0004354188017985,-0.0073369549119387,-0.0031604888538711,range,90.0,1.0,1.0,-1.0,17.61,121.0539
2025-06-04 20:00:00,751,3375.87,3376.04,3370.8,3373.4,161,0.0007885219659689,0.0016333669295072,-0.0006225173415544,-0.0081075472816742,-0.0041649374518291,range,94.0,1.0,1.0,-1.0,17.61,121.0539
2025-06-04 21:00:00,752,3373.45,3374.73,3370.3,3372.72,159,0.0002016176854291,0.0009902986313716,0.0007501363884343,-0.0042754809174789,-0.0053280438340567,range,,,,,17.61,121.0539
2025-06-04 22:00:00,753,3372.72,3372.72,3372.72,3372.72,1,0.0,0.0002016176854291,0.0018353139305959,-0.0059477217201546,-0.0065169951848952,range,94.0,1.0,1.0,-1.0,17.61,121.0539
2025-06-04 23:00:00,754,3373.26,3375.76,3371.3,3373.35,160,-0.0001867579705634,-0.0001867579705634,0.0008033557146456,0.001239124312627,-0.0052647961225487,range,92.0,1.0,1.0,-1.0,17.61,121.0539
2025-06-05 00:00:00,755,3373.34,3378.49,3371.3,3377.58,171,-0.0012523759614871,-0.0014389000408576,-0.0012375724631243,-0.0018593193943592,-0.0067119061576631,range,93.0,-1.0,1.0,-1.0,18.48,120.9596
2025-06-05 01:00:00,756,3378.24,3381.43,3372.3,3379.98,167,-0.000710063373156,-0.0019615500683436,-0.0021479417037971,-0.001399416564595,-0.0050651187285131,range,89.0,-1.0,-1.0,-1.0,18.48,120.9596
2025-06-05 02:00:00,757,3378.3,3383.77,3370.0,3373.58,159,0.0018970944812335,0.0011856840507709,-0.0002549220709158,0.0015799239976523,-0.0031539195750508,range,90.0,,,,18.48,120.9596
2025-06-05 03:00:00,758,3372.86,3374.3,3368.12,3370.5,158,0.0009138110072688,0.0028126390743212,0.0008455718736091,0.0016496068832516,-0.0056994511200119,range,91.0,-1.0,1.0,-1.0,18.48,120.9596
2025-06-05 04:00:00,759,3370.64,3376.59,3368.8,3369.79,163,0.0002106956219822,0.0011246991652298,0.0023117167538628,0.0010712833737414,-0.0070449493885375,range,89.0,-1.0,1.0,-1.0,18.48,120.9596
2025-06-05 05:00:00,760,3369.01,3372.23,3364.7,3368.11,161,0.0004987960606985,0.0007095967768273,0.0035242316907702,0.0013687201427505,-0.00291261271158,range,93.0,-1.0,1.0,-1.0,18.48,120.9596
2025-06-05 06:00:00,761,3367.97,3369.06,3360.7,3363.16,160,0.0014718300645821,0.0019713602683191,0.0030982766207972,0.0028425647307888,-0.0031220637733559,upward,91.0,-1.0,1.0,-1.0,18.48,120.9596
2025-06-05 07:00:00,762,3364.24,3369.58,3363.0,3366.19,157,-0.0009001274437866,0.0005703777861618,0.0012803793012277,0.0021270338275616,0.0033687937995181,upward,91.0,-1.0,1.0,-1.0,18.48,120.9596
2025-06-05 08:00:00,763,3366.82,3373.99,3365.6,3371.26,156,-0.0015038887537597,-0.0024026625060067,-0.0004360387510902,0.0018746700046865,1.1865000029587236e-05,range,90.0,-1.0,1.0,-1.0,18.48,120.9596
2025-06-05 09:00:00,764,3370.55,3376.75,3369.76,3374.84,155,-0.0010607910300932,-0.0025630844721528,-0.0019941686124379,0.0015230351661115,0.0001214872408765,range,93.0,-1.0,1.0,-1.0,18.48,120.9596
2025-06-05 10:00:00,765,3375.45,3390.5,3374.17,3389.52,156,-0.0043309967192994,-0.0053871934669215,-0.0077769123651726,-0.0047027307701386,-0.0031302367296844,range,90.0,-1.0,-1.0,-1.0,18.48,120.9596
2025-06-05 11:00:00,766,3388.58,3399.84,3388.54,3399.5,159,-0.0029357258420356,-0.0072540079423444,-0.0097984997793793,-0.008530666274452,-0.0068951316370055,downward,89.0,-1.0,-1.0,-1.0,18.48,120.9596
2025-06-05 12:00:00,767,3399.15,3403.18,3392.16,3392.19,156,0.0021549500470197,-0.0007871021375571,-0.0061700553329854,-0.0066034037008539,-0.0055391944437074,downward,88.0,1.0,1.0,-1.0,18.48,120.9596
2025-06-05 13:00:00,768,3392.47,3398.32,3377.31,3382.87,156,0.0027550570964891,0.0049159441539285,-0.0023737240863526,-0.004363159092723,-0.0030004108937086,downward,87.0,1.0,1.0,-1.0,18.48,120.9596
2025-06-05 14:00:00,769,3381.05,3387.92,3371.73,3377.98,154,0.001447610702254,0.0042066560488813,0.0034162428433561,-0.0043872373430274,-0.0015571436183755,downward,87.0,1.0,1.0,-1.0,18.48,120.9596
2025-06-05 15:00:00,770,3377.76,3382.45,3364.19,3366.84,148,0.0033087405400908,0.0047611410105616,0.009700490667807,-0.0001930593672405,0.0019335638165163,downward,94.0,1.0,1.0,-1.0,18.48,120.9596
2025-06-05 16:00:00,771,3366.9,3372.34,3341.11,3344.72,154,0.0066134085962352,0.0099440311894569,0.0141925183572915,0.0079348944007271,0.0098244397139373,upward,92.0,1.0,1.0,-1.0,18.48,120.9596
2025-06-05 17:00:00,772,3344.46,3355.85,3340.03,3353.88,156,-0.0027311650983339,0.0038641811871622,0.0086437201092466,0.0062494782162749,0.0077820315574796,range,96.0,1.0,1.0,-1.0,18.48,120.9596
2025-06-05 18:00:00,773,3353.72,3354.24,3349.11,3353.15,156,0.0002177057393792,-0.0025140539492716,0.0074049774093016,0.0108465174537375,0.0060927784322204,range,88.0,1.0,1.0,1.0,18.48,120.9596
2025-06-05 19:00:00,774,3353.81,3355.34,3349.5,3353.45,159,-8.946010824661954e-05,0.0001282261551538,0.0039929028314125,0.0137321266158731,0.0050843161520226,range,92.0,1.0,1.0,1.0,18.48,120.9596
2025-06-05 20:00:00,775,3353.61,3360.91,3352.98,3357.72,157,-0.001271696270088,-0.0013610426122486,-0.0038716748269659,0.0102658947142704,0.0035947011662675,range,94.0,1.0,1.0,1.0,18.48,120.9596
2025-06-05 21:00:00,776,3356.91,3357.72,3351.0,3352.62,155,0.0015211983463678,0.0002475675740167,0.0003758254738086,0.0090227941132605,0.0046202671343607,range,,,,,18.48,120.9596
2025-06-05 22:00:00,777,3352.62,3352.62,3352.62,3352.62,1,0.0,0.0015211983463678,0.000158085318348,0.0075642333458609,0.0031438099158269,upward,95.0,1.0,1.0,1.0,18.48,120.9596
2025-06-05 23:00:00,778,3353.08,3363.17,3352.37,3359.15,165,-0.0019439441525386,-0.0019439441525386,-0.0016968578360597,0.0022892696068945,0.0020957682747122,range,93.0,1.0,1.0,1.0,18.48,120.9596
2025-06-06 00:00:00,779,3359.01,3362.22,3356.6,3361.45,167,-0.0006842285323297,-0.0026268425828139,-0.0011096401850392,-0.0049770188460337,0.0029183834357198,range,91.0,1.0,1.0,1.0,16.77,121.161
2025-06-06 01:00:00,780,3361.71,3363.98,3357.5,3359.04,166,0.0007174668953033,3.274745165282589e-05,-0.0019112603601029,-0.0015361531866247,0.0047037248737735,range,94.0,1.0,1.0,1.0,16.77,121.161
2025-06-06 02:00:00,781,3358.54,3368.33,3356.49,3363.76,151,-0.0014031916664685,-0.0006867315147336,-0.0033117701619617,-0.003154208385854,0.0076580968915735,range,94.0,1.0,1.0,1.0,16.77,121.161
2025-06-06 03:00:00,782,3364.08,3366.03,3361.7,3363.66,159,2.972952081958801e-05,-0.0013735038618647,-0.0013408013889631,-0.0030353840756794,0.0106550602617387,range,91.0,1.0,1.0,1.0,16.77,121.161
2025-06-06 04:00:00,783,3362.68,3371.53,3359.8,3369.85,165,-0.0018368770123299,-0.0018072021009836,-0.002492692553081,-0.0035995667462943,0.0066293751947417,range,88.0,1.0,1.0,1.0,16.77,121.161
2025-06-06 05:00:00,784,3369.32,3373.99,3368.0,3373.72,165,-0.0011471017156136,-0.0029818716431713,-0.0043512798928185,-0.0062542238241466,0.0027121397152105,downward,89.0,-1.0,1.0,1.0,16.77,121.161
2025-06-06 06:00:00,785,3373.59,3374.99,3362.23,3365.88,160,0.0023292571333499,0.0011794835228824,-0.0006298501432017,-0.0039395343862527,0.0035948994022365,downward,86.0,,,,16.77,121.161
2025-06-06 07:00:00,786,3366.1,3366.29,3356.47,3360.7,158,0.0015413455530097,0.003874192876484,0.0008807688874341,-0.0004612134376765,0.0018270003273128,range,88.0,1.0,1.0,1.0,16.77,121.161
2025-06-06 08:00:00,787,3360.17,3362.06,3352.92,3358.62,155,0.000619301975216,0.0021616020865713,0.0033436351834978,0.0008426079758947,-0.0041386045459147,range,,,,,16.77,121.161
2025-06-06 09:00:00,788,3360.41,3367.38,3358.44,3365.31,156,-0.0019879297895291,-0.0013698589431583,0.0024990268355664,-0.0018631270224733,-0.0033964181605854,downward,92.0,-1.0,1.0,1.0,16.77,121.161
2025-06-06 10:00:00,789,3365.76,3365.76,3353.57,3356.52,152,0.0026187837403024,0.0006256479925637,0.0027886024811412,0.0021569959362675,-0.001004016064257,downward,91.0,-1.0,1.0,1.0,16.77,121.161
2025-06-06 11:00:00,790,3356.3,3360.47,3355.5,3360.47,161,-0.0011754308177129,0.0014402747234762,6.844280710738282e-05,0.0009492719768366,-0.0020889935038849,downward,92.0,-1.0,1.0,1.0,16.77,121.161
2025-06-06 12:00:00,791,3361.27,3363.84,3358.27,3358.28,158,0.000652119537382,-0.0005240778017319,0.0001012423026072,0.0034452160034301,-0.0001667520278239,downward,90.0,-1.0,1.0,1.0,16.77,121.161
2025-06-06 13:00:00,792,3358.68,3363.46,3343.69,3352.57,153,0.001703171000158,0.002356401208625,0.0038000697972002,0.0063085931091668,1.4913931700055729e-05,downward,92.0,-1.0,1.0,1.0,16.77,121.161
2025-06-06 14:00:00,793,3353.33,3359.59,3344.49,3344.49,145,0.0024159139360562,0.0041231996507689,0.0035969609716279,0.0063955939470592,0.0024308638985317,downward,91.0,-1.0,1.0,1.0,16.77,121.161
2025-06-06 15:00:00,794,3341.93,3343.89,3315.7,3326.2,153,0.0054987673621549,0.0079279658469124,0.0103030485238411,0.010372196500511,0.0099061992664302,range,84.0,-1.0,1.0,1.0,16.77,121.161
2025-06-06 16:00:00,795,3324.95,3336.3,3323.67,3332.85,153,-0.001995289316951,0.0034925064134299,0.0076301063654231,0.0077321211575678,0.0085812442804207,downward,83.0,-1.0,1.0,1.0,16.77,121.161
2025-06-06 17:00:00,796,3331.67,3332.31,3321.09,3322.53,155,0.0031060667623767,0.0011045799435971,0.0090413028625775,0.0128757302417132,0.0109886140982924,range,90.0,,,,16.77,121.161
2025-06-06 18:00:00,797,3322.75,3326.48,3320.8,3323.76,155,-0.0003700628204202,0.0027348545021299,0.0062369124124483,0.0098563073146074,0.012034563265699,downward,86.0,1.0,1.0,-1.0,16.77,121.161
2025-06-06 19:00:00,798,3323.66,3323.66,3313.57,3317.58,158,0.0018628036098602,0.0014920514350822,0.0025982794687693,0.0129280981920556,0.0138896424502197,range,92.0,1.0,-1.0,-1.0,16.77,121.161
2025-06-06 20:00:00,799,3317.69,3318.78,3311.3,3312.13,155,0.0016454668144063,0.0035113356057885,0.0062557930999085,0.0139336318320839,0.0174268522068878,range,90.0,1.0,1.0,-1.0,16.77,121.161
2025-06-06 21:00:00,800,3312.68,3312.68,3306.6,3309.47,167,0.0008037540754259,0.0024505434404904,0.0039462512124299,0.0130232333273909,0.0194139847165859,range,,,,,16.77,121.161
2025-06-08 22:00:00,801,3309.47,3310.55,3309.47,3310.55,2,-0.0003262297805501,0.0004772620863602,0.0039902735195058,0.010252072918397,0.0167132349609582,range,,,,,16.77,121.161
2025-06-08 23:00:00,802,3315.35,3320.75,3308.9,3314.7,134,-0.0012519986725796,-0.0015778200138776,0.0008688569101276,0.0034693939119678,0.0138775756478715,range,,,,,16.77,121.161
2025-06-09 00:00:00,803,3314.97,3317.97,3312.4,3317.97,141,-0.0009855423647591,-0.0022363071396063,-0.0017601123578572,0.0044846698433078,0.0122514670114557,downward,,,,,17.16,120.9103
2025-06-09 01:00:00,804,3317.85,3317.85,3297.8,3305.15,163,0.0038787952135304,0.0028894301317639,0.0013070511171957,0.0052584602816816,0.0182018970394686,range,89.0,1.0,1.0,-1.0,17.16,120.9103
2025-06-09 02:00:00,805,3304.25,3308.89,3295.63,3295.63,157,0.0028886737892299,0.0067786735768273,0.0045272072411042,0.0085355455557813,0.0184759818304844,upward,90.0,1.0,1.0,-1.0,17.16,120.9103
2025-06-09 03:00:00,806,3295.11,3307.13,3294.02,3305.23,160,-0.002904487736103,-2.420406446745904e-05,0.0028651561313433,0.0037365024521742,0.0167129065148263,upward,87.0,1.0,1.0,1.0,17.16,120.9103
2025-06-09 04:00:00,807,3305.9,3311.5,3304.3,3310.62,162,-0.0016280938313668,-0.0045278527889035,0.0022201279518638,0.0004561079193625,0.0143960949912707,range,,,,,17.16,120.9103
2025-06-09 05:00:00,808,3310.42,3313.07,3308.8,3311.59,160,-0.0002929106562105,-0.0019205276015449,-0.0019446851814385,-0.0006401758671816,0.0123747203005202,range,,,,,17.16,120.9103
